X,Y,id,name
7.7868284,49.6650596,node/240036977,Stahlberg
8.0683294,49.3714018,node/240036993,Lambrecht
9.25389,49.3486,node/240037046,Billigheim
8.8278266,49.4810598,node/240037084,Heddesbach
7.2428138,49.6394166,node/240037128,Nohen
7.8206451,49.6290332,node/240037148,Rockenhausen
6.9880495,49.7158761,node/240037320,Malborn
7.5221658,49.1505113,node/240037331,Kröppen
7.1449697,49.6150747,node/240037399,Ellweiler
7.9136812,49.4542256,node/240037458,Fischbach
7.6594462,49.538649,node/240037600,Olsbrücken
7.5044832,49.2470602,node/240037762,Rieschweiler-Mühlbach
7.08027,49.6887858,node/240038485,Börfink
7.4894988,49.5253416,node/240038531,Föckelberg
8.1399689,49.5329203,node/240038927,Battenberg
8.2866629,49.2597025,node/240039135,Weingarten
9.2559718,49.7017584,node/240039199,Miltenberg
7.5600876,49.1162057,node/240039929,Eppenbrunn
8.1878963,49.1114274,node/240040122,Erlenbach bei Kandel
7.7171638,49.5222379,node/240040506,Mehlbach
7.4244554,49.5127371,node/240040567,Etschberg
8.5829567,49.3695728,node/240040881,Oftersheim
7.5358647,49.6918551,node/240040896,Hoppstädten
8.2492995,49.7002565,node/240040903,Westhofen
8.0,49.4167,node/240041144,Weidenthal
7.4552486,49.5278275,node/240041377,Rutsweiler am Glan
6.548746,49.6082527,node/240041424,Saarburg
8.0191685,49.1741136,node/240041582,Eschbach
8.5304408,49.1353209,node/240041892,Karlsdorf-Neuthard
7.5920007,49.6500361,node/240041906,Lauterecken
7.5745537,49.7011222,node/240042163,Schweinschied
8.2367474,49.5537234,node/240042618,Laumersheim
7.5489718,49.2308433,node/240043560,Höheischweiler
8.1045562,49.5384766,node/240043652,Tiefenthal
6.5769538,49.6661301,node/240043861,Kanzem
7.8154248,49.7242877,node/240043876,Alsenz
6.5772719,49.6390544,node/240043890,Schoden
7.9393079,49.3506335,node/240043933,Elmstein
8.32494,49.7053458,node/240043994,Osthofen
7.8628563,49.7063963,node/240044051,Gaugrehweiler
7.510316,49.2820187,node/240044116,Reifenberg
6.8842422,49.6207938,node/240044260,Grimburg
7.257772,49.5835452,node/240044418,Rohrbach
7.3990769,49.4411932,node/240044869,Börsborn
7.8523678,49.5696123,node/240044918,Winnweiler
7.5567381,49.5345376,node/240045218,Jettenbach
7.7873716,49.09636,node/240045348,Rumbach
7.3877788,49.5800087,node/240045374,Dennweiler-Frohnbach
9.0876329,49.4625399,node/240045435,Waldbrunn
8.8128458,49.106738,node/240045451,Zaisenhausen
9.2138586,49.1005935,node/240045510,Flein
7.9784594,49.7311961,node/240045606,Nieder-Wiesen
8.247413,49.0196679,node/240045834,Hagenbach
7.2333295,49.2833031,node/240045869,Kirkel
8.0732258,49.5589556,node/240045920,Eisenberg (Pfalz)
8.2156228,49.1463456,node/240046519,Herxheim
7.628168,49.3232252,node/240046811,Hermersberg
7.4310187,49.525221,node/240047079,Haschbach am Remigiusberg
6.5539804,49.7089913,node/240047092,Igel
7.6513766,49.3147666,node/240047222,Steinalben
8.0417454,49.504022,node/240047229,Carlsberg
7.8714469,49.1451153,node/240047294,Oberschlettenbach
7.2923051,49.4938016,node/240047641,Selchenbach
7.0525145,49.3777244,node/240047942,"Illingen, Saar"
8.1350314,49.2635549,node/240048100,Edesheim
7.4908691,49.6642782,node/240048111,Unterjeckenbach
8.0325,49.67,node/240048183,Bischheim
7.7990093,49.0687679,node/240048266,Nothweiler
8.03694,49.0483,node/240048350,Steinfeld (Pfalz)
7.4335683,49.3460597,node/240048455,Rosenkopf
7.3696041,49.5629801,node/240048694,Körborn
7.4406178,49.4720475,node/240048857,Glan-Münchweiler
9.2165164,49.668491,node/240049051,Weilbach
7.4632718,49.3298325,node/240049399,Krähenberg
8.16417,49.6111,node/240049500,Kindenheim
7.2924151,49.5782783,node/240049777,Berschweiler bei Baumholder
7.549097,49.3708476,node/240049948,Mittelbrunn
8.7328525,49.5310565,node/240049963,Gorxheimertal
7.6505906,49.6842161,node/240050103,Odenbach
7.3955794,49.7436099,node/240050150,Fischbach
7.4760398,49.2102149,node/240050333,Walshausen
7.9791823,49.4377753,node/240050335,Frankenstein
7.6898368,49.3547721,node/240050575,Schopp
7.2382022,49.5815082,node/240050607,Rückweiler
7.6847931,49.1962166,node/240050806,Ruppertsweiler
7.7983408,49.6788987,node/240051287,Bayerfeld-Steckweiler
7.4426974,49.4455503,node/240051359,Nanzdietschweiler
7.1111344,49.6378235,node/240051758,Brücken
7.5475122,49.3049127,node/240052155,Herschberg
7.478924,49.3642326,node/240052181,Martinshöhe
7.6268189,49.6202283,node/240052221,Hohenöllen
7.3972749,49.5569267,node/240052266,Blaubach
8.2667399,49.0543232,node/240052366,Wörth am Rhein
7.7066116,49.2170259,node/240052525,Münchweiler an der Rodalb
7.8239609,49.5900432,node/240052761,Schweisweiler
7.1836913,49.6140093,node/240052920,Hoppstädten-Weiersbach
7.6955565,49.5784546,node/240053086,Niederkirchen
9.2112167,49.4619356,node/240053190,Limbach
9.16194,49.2844,node/240053295,Gundelsheim
8.6959385,49.3228653,node/240053346,Nußloch
8.3263884,49.1658021,node/240053922,Hördt
8.0487441,49.3758516,node/240053998,Frankeneck
8.0083015,49.2606966,node/240054027,Ramberg
8.1808221,49.5372024,node/240054129,Kirchheim an der Weinstraße
7.4044932,49.4658947,node/240054206,Henschtal
6.6865072,49.6014456,node/240054276,Zerf
9.1460205,49.3521085,node/240054408,Mosbach
7.515507,49.6509461,node/240054446,Homberg
7.1587277,49.6725799,node/240054590,Gollenberg
7.6557364,49.722842,node/240054653,Raumbach
7.5097022,49.7130769,node/240054857,Otzweiler
6.593784,49.6038892,node/240054896,Irsch
8.1316634,49.1371711,node/240054967,Rohrbach (Pfalz)
6.876529,49.6749794,node/240055019,Reinsfeld
8.09833,49.5872,node/240055025,Lautersheim
7.9790958,49.6224018,node/240055068,Bennhausen
7.2642225,49.7120785,node/240055307,Rötsweiler
7.5286206,49.6123783,node/240055386,Glanbrücken
8.6415885,49.1708959,node/240055939,Ubstadt-Weiher
7.4411279,49.4852484,node/240056011,Rehweiler
9.1519563,49.0126104,node/240056016,Walheim
7.6201654,49.5668215,node/240056728,Rutsweiler an der Lauter
6.6374902,49.4427023,node/240056876,Merzig
6.749846,49.3164661,node/240056915,Saarlouis
7.7494938,49.6446096,node/240057672,Bisterschied
8.0567911,49.0982792,node/240057869,Oberhausen
9.21056,49.3897,node/240057944,Elztal
8.694724,49.4093582,node/240058050,Heidelberg
8.22306,49.4469,node/240058151,Friedelsheim
8.1635208,49.3017811,node/240058567,Kirrweiler
8.246886,49.5640443,node/240058619,Dirmstein
7.3936417,49.1856954,node/240059045,Mauschbach
7.5474791,49.5916027,node/240059380,Hinzweiler
7.5514132,49.6241853,node/240059618,Offenbach-Hundheim
8.1652801,49.7056001,node/240059626,Eppelsheim
7.4698424,49.7318702,node/240059666,Schmidthachenbach
6.654198,49.6049241,node/240059673,Vierherrenborn
7.608972,49.5979301,node/240059793,Oberweiler-Tiefenbach
6.6914241,49.7024864,node/240059979,Hockweiler
8.9294302,49.4107627,node/240060085,Schönbrunn
8.7604365,49.6239375,node/240060611,Rimbach
8.4673098,49.4892913,node/240060919,Mannheim
8.5340405,49.3953536,node/240061033,Brühl
7.8033681,49.1132218,node/240061240,Bruchweiler-Bärenbach
8.3145695,49.1458635,node/240061345,Kuhardt
8.7069344,49.5625034,node/240061432,Birkenau
7.4235905,49.7185284,node/240061884,Dickesbach
8.0986017,49.3803041,node/240061922,Lindenberg
7.4624881,49.2775977,node/240062176,Battweiler
8.612855,49.7247617,node/240062284,Zwingenberg
8.440276,49.3953008,node/240062480,Waldsee
7.9614852,49.6989483,node/240062567,Oberwiesen
8.18194,49.6064,node/240062624,Bockenheim an der Weinstraße
8.7762994,49.6477624,node/240062641,Fürth
7.7476916,49.0604139,node/240063010,Schönau (Pfalz)
8.8781456,49.3694424,node/240063083,Lobbach
7.3136563,49.7107134,node/240063385,Idar-Oberstein
8.0199273,49.0446879,node/240063429,Kapsweyer
7.4550101,49.5846063,node/240063655,Ulmet
8.23806,49.6061,node/240063873,Offstein
8.6433518,49.3038134,node/240063916,Walldorf
6.7000179,49.2447709,node/240064298,Überherrn
8.2124546,49.4124307,node/240064503,Niederkirchen
8.17917,49.5092,node/240064546,Herxheim am Berg
6.5316603,49.5470153,node/240065045,Freudenburg
6.5594619,49.5647707,node/240065056,Kastel-Staadt
7.8527354,49.5512425,node/240065172,Lohnsfeld
8.3442732,49.2487587,node/240065582,Lingenfeld
7.3395323,49.751337,node/240065865,Gerach
7.3687796,49.1875373,node/240066321,Hornbach
7.5814956,49.1672279,node/240066739,Obersimten
8.23694,49.7439,node/240066801,Dittelsheim-Heßloch
6.7791216,49.3019864,node/240066891,Ensdorf/Saar
7.5406917,49.6369587,node/240066926,Buborn
7.575774,49.3151328,node/240067031,Schauerberg
7.4459932,49.1780561,node/240067462,Riedelberg
