X,Y,id,name
11.414012,48.8236836,node/26870208,Wettstetten
11.4050381,48.8058133,node/26870209,Etting
10.6955577,48.2501798,node/26904017,Waldberg
9.038353,48.8372219,node/27086145,Hirschlanden
9.0175389,48.8166977,node/27086148,Höfingen
8.9788797,48.8124885,node/27088086,Gebersheim
7.8702056,48.5670016,node/27149581,Kork
7.9145757,48.5712606,node/27158664,Legelshurst
7.8799819,48.5576902,node/27158698,Odelshofen
7.9802666,48.5387171,node/27160992,Appenweier
7.595491,47.6321888,node/27204784,Eimeldingen
11.7580552,48.4501941,node/27207398,Oberzolling
11.9013064,48.4495713,node/27215062,Thonstetten
11.8820224,48.4331329,node/27216195,Niederhummel
11.6915878,48.3986022,node/27245490,Hohenbachern
11.5515352,48.4270162,node/27247865,Eglhausen
11.5553748,48.4350378,node/27247898,Schlipps
11.5462928,48.4331835,node/27250286,Deutldorf
11.5375998,48.4330535,node/27250314,Unterwohlbach
11.5176536,48.4420286,node/27251461,Niernsdorf
11.5217386,48.4586222,node/27251488,Salmading
12.3234179,47.7764994,node/27252871,Aschau im Chiemgau
11.6674275,48.52968,node/27253544,Dellnhausen
11.7199002,48.5457174,node/27253547,Seysdorf
11.6958256,48.5082746,node/27254595,Unterhaindlfing
11.68844,48.5066566,node/27254597,Oberhaindlfing
11.6746866,48.5169473,node/27254966,Hemhausen
11.6792902,48.5056982,node/27254978,Heigenhausen
11.7299004,48.483417,node/27255639,Berghaselbach
11.9858021,48.514506,node/27276682,Edlkofen
11.9513326,48.5432736,node/27276785,Landersdorf
9.6271372,48.5622723,node/27284903,Wiesensteig
11.6000434,48.3578168,node/27304252,Großeisenbach
11.6082217,48.3672739,node/27304268,Gesseltshausen
11.6745159,48.3988515,node/27304320,Kleinbachern
11.7102092,48.4277391,node/27304791,Pettenbrunn
11.7366724,48.4379032,node/27304905,Itzling
11.6539078,48.4733878,node/27321581,Hirschbach
11.7199836,48.5793889,node/27324160,Osterwaal
11.7617896,48.5894342,node/27324259,Kirchdorf
11.7107945,48.5515377,node/27325075,Günzenhausen
9.4231043,48.8878225,node/27347036,Hertmannsweiler
9.3517336,48.8748352,node/27347042,Schwaikheim
8.2704865,48.9328266,node/27356634,Durmersheim
8.2383062,48.8894679,node/27356641,Ötigheim
7.6610865,47.714697,node/27357709,Kandern
7.6607218,47.6120896,node/27358183,Lörrach
11.0962815,47.4923741,node/27383264,Garmisch-Partenkirchen
7.6163573,47.6152532,node/27386717,Haltingen
7.6116133,47.5932802,node/27386718,Weil am Rhein
7.565174,47.6556421,node/27386719,Efringen-Kirchen
7.5813855,47.6249009,node/27386721,Märkt
9.4614261,48.8864514,node/27386820,Öschelbronn
9.4713479,48.8726249,node/27386898,Rettersburg
9.4687336,48.8608214,node/27386899,Oppelsbohm
9.4540772,48.8566692,node/27386900,Bretzenacker
9.4531051,48.8431011,node/27386902,Steinach
9.4432373,48.8406958,node/27386903,Reichenbach
10.6977089,47.5709212,node/27388601,Füssen
10.5003482,47.6218885,node/27388779,Nesselwang
9.0658446,48.8263983,node/27402614,Ditzingen
9.3419891,48.7900309,node/27415119,Stetten
9.6861474,48.4896773,node/27421831,Laichingen
9.6497861,48.4415494,node/27424860,Ennabeuren
9.6426523,48.3966599,node/27424861,Ingstetten
9.6652,48.3883813,node/27426468,Justingen
9.6380922,48.3728813,node/27426485,Hütten
9.6013634,48.332105,node/27427475,Frankenhofen
9.57295,48.3107717,node/27427493,Granheim
9.4945867,48.2936113,node/27427567,Indelhausen
9.476729,48.2752638,node/27427605,Hayingen
9.6183922,48.3677273,node/27427642,Sondernach
9.626976,48.4774041,node/27427655,Feldstetten
